Walls,Value,Queens:
2306969046576267264,10,4900233612810585104
2306969046567878656,10,9520900166800901136
2306969046563684352,10,4904424397093732928
2306969046561587200,9,297523448975458832
2306969046560538624,10,4904706417522901520
2306969046560014336,10,9520900167067239456
2306969046559752192,10,9520900166800901136
2306969046559621120,10,9520900166800901136
2306969046559555584,10,9520900166800901136
2306969046559506432,10,4904424946841158208
2306969046559498240,10,9520900166800901136
2306969046559494144,10,9520900166800901136
2306969046559492096,10,324263914848657672
2306969046559491072,9,4758088195260817412
2306969046559490560,10,9520900166800901136
2306969046559490080,10,9520900166800901136
2306969046559490064,9,180179186919407912
2306969046559490056,10,9520900166800901136
2306969046559490052,10,9520900166800901136
2306969012199751680,10,9520618692090790152
2306968995019882496,10,4904706417522901520
2306968986429947904,10,4904706417522901520
2306968982134980608,10,9516457865481814280
2306968979987496960,10,9520900167067533312
2306968978913755136,10,4904424946442178562
2306968978376884224,10,9520900166800901136
2306968978108448768,10,4904706417522901520
2306968977974231040,10,9511892967812767752
2306968977907122176,10,4904706417522901520
2306968977873567744,10,9516108246570766338
2306968977856790528,10,9516457865481814280
2306968977848401920,10,4904842215530201096
2306968977844207616,10,4904424946841158208
2306968977842110464,10,4904706417522901520
2306968977841061888,10,4904706417522901520
2306968977840537600,10,1171507788750520584
2306968977840275456,10,9516110415113883652
2306968977840144384,10,4904706417522901520
2306968977840078848,10,4904706417522901520
2306968977840029696,10,4904706417522901520
2306968977840021504,10,4904706417522901520
2306968977840017408,10,4904706417522901520
2306968977840015360,10,9511611492836057352
2306968977840014336,10,9516457891251621890
2306968977840013824,9,9520614285319933954
2306968977840013344,10,4904706417522901520
2306968977840013328,9,9516106017201455656
2306968977840013320,10,9516176390104285460
2306968977840013316,10,4904706417522901520
2306968960660144128,10,4904706417019592708
2306968952070209536,10,586171660747407880
2306968947775242240,10,297528130212725000
2306968945627758592,10,1189522326920634376
2306968944554016768,10,5764616463143026692
2306968944017145856,10,4686031163855341600
2306968943748710400,10,577041861932761104
2306968943614492672,10,9520900167067500552
2306968943547383808,10,297523519330729988
2306968943513829376,10,4758054193877485570
2306968943497052160,10,297528130212725000
2306968943488663552,10,595056260425449856
2306968943484469248,10,4904424946841158208
2306968943482372096,10,74345145432148000
2306968943481323520,10,586171724916604944
2306968943480799232,9,4899920863494735874
2306968943480537088,10,4904424396684427268
2306968943480406016,10,4758054193877485570
2306968943480340480,10,297528130212725000
2306968943480291328,10,4904424946841158208
2306968943480283136,10,4686031163855341600
2306968943480279040,10,293020399095530000
2306968943480276992,10,586171724899827976
2306968943480275968,10,4899925749286576388
2306968943480275456,10,4758054193877485570
2306968943480274976,9,297246654967579016
2306968943480274960,9,297246650806702208
2306968943480274952,9,4899925199398371604
2306968943480274948,10,9520618412717391882
2306968934890340352,10,4904706417019592708
2306968930595373056,10,9520900166798869520
2306968928447889408,10,4904706417019617284
2306968927374147584,10,4904706417019592708
2306968926837276672,10,9520895760196444164
2306968926568841216,10,612775492173431840
2306968926434623488,10,9516457899841552392
2306968926367514624,10,4904706417153279008
2306968926333960192,10,306535604345249796
2306968926317182976,10,4760309758362190880
2306968926308794368,10,4904706417019617284
2306968926304600064,10,4904706417522901568
2306968926302502912,10,9809125861474960416
2306968926301454336,10,4904706417019592708
2306968926300930048,10,293020398696663072
2306968926300667904,10,4904706417019592708
2306968926300536832,10,4904706417019592708
2306968926300471296,10,4904706417019592705
2306968926300422144,10,4904706417019592708
2306968926300413952,9,10376584087444915232
2306968926300409856,10,4904842215397786640
2306968926300407808,10,4904706417019592708
2306968926300406784,10,4900207224263286788
2306968926300406272,10,4904706417019592708
2306968926300405792,10,4904706417019592708
2306968926300405776,10,4904706417019592708
2306968926300405768,10,4904706417019592708
2306968926300405764,9,297523723307876362
2306968922005438464,9,4904706417002283552
2306968919857954816,10,10376865566756446210
2306968918784212992,10,4758193765552751136
2306968918247342080,9,1170938241761673476
2306968917978906624,10,4904422743539712528
2306968917844688896,10,9516108246571024960
2306968917777580032,10,4758088212432453636
2306968917744025600,9,595038122786426882
2306968917727248384,9,5188850531187098656
2306968917718859776,10,9369809415500337280
2306968917714665472,10,4760309209017877056
2306968917712568320,9,5765205674564782082
2306968917711519744,10,5207428941615108
2306968917710995456,10,9369740141708576800
2306968917710733312,10,9371995227973885956
2306968917710602240,9,324575866916966404
2306968917710487552,10,4904424946841158208
2306968917710479360,9,586171656200782368
2306968917710475264,10,4904706417522901520
2306968917710473216,10,1153493529901670920
2306968917710472192,9,613052573364133892
2306968917710471680,9,324575866916966404
2306968917710471200,9,306254125073571844
2306968917710471184,9,292736209179148322
2306968917710471176,9,292736209179148322
2306968917710471172,9,292736209179148322
2306968915562987520,9,4760306455423229956
2306968914489245696,9,18313476946608136
2306968913952374784,9,9299935567003256864
2306968913683939328,10,9516457891268136962
2306968913549721600,10,9516457865481814280
2306968913482612736,10,297523519330713860
2306968913449058304,10,324549719204299280
2306968913432281088,9,324575866916966404
2306968913423892480,9,4900202817895531024
2306968913419698176,9,4904702019476144130
2306968913417601024,9,4685997682169283616
2306968913416552448,10,4904706417522901520
2306968913416028160,9,9520895760162426882
2306968913415766016,9,153127060397687824
2306968913415634944,9,153123761988927496
2306968913415520256,9,293085828092037121
2306968913415512064,9,4685998161595008032
2306968913415507968,10,4904706417522901520
2306968913415505920,9,9799834026143400200
2306968913415504896,10,9800118799658127620
2306968913415504384,9,293156196834361608
2306968913415503904,10,293085828627038600
2306968913415503888,10,297528121371136130
2306968913415503880,10,297528121371136130
2306968913415503876,10,297528121371136130
2306968912341762048,10,4904706417530765832
2306968911804891136,9,5188850526917238788
2306968911536455680,10,4904706417522901632
2306968911402237952,10,9809402956637306896
2306968911335129088,9,306531197474340868
2306968911301574656,10,4904422743539712640
2306968911284797440,9,9800413336129569856
2306968911272214528,9,10376584087486857218
2306968911270117376,10,4760309754478731265
2306968911269068800,10,4616476041379578384
2306968911268544512,9,1189522322625667080
2306968911268282368,10,9520895760196468752
2306968911268151296,9,10376865562461478914
2306968911268085760,9,9371991958974628928
2306968911268036608,10,4904706417522901632
2306968911268028416,10,4686031146441540640
2306968911268024320,10,4904706417522901520
2306968911268022272,10,9520895760196468752
2306968911268021248,9,10376865291878539268
2306968911268020736,9,5188850526917238786
2306968911268020256,9,10376302342923493508
2306968911268020240,9,612490718627373188
2306968911268020232,9,4904560731711897634
2306968911268020228,9,4904424942143045666
2306968910731149312,9,594774767769224224
2306968910462713856,10,4904706417522901520
2306968910328496128,10,306247010745585728
2306968910261387264,9,306531197477979168
2306968910227832832,10,4904422743539466242
2306968910211055616,9,595056243245122624
2306968910198472704,10,4904424397093732928
2306968910196375552,10,4686031146445702176
2306968910195326976,10,297528121631182912
2306968910194802688,10,146437427569952832
2306968910194540544,9,9800118799624704004
2306968910194409472,10,9520895760200110082
2306968910194343936,9,1171226313772646404
2306968910194294784,9,297523723308139024
2306968910194286592,10,4904706417522901568
2306968910194282496,10,4904702019476406800
2306968910194280448,10,4904706417522901512
2306968910194279424,10,4904706416989702688
2306968910194278912,10,9520895760200110082
2306968910194278432,10,4904424397093208648
2306968910194278416,10,4904424397093208648
2306968910194278408,10,4904706416989702178
2306968910194278404,10,4904706416989702178
2306968909925842944,9,595055710151147536
2306968909791625216,10,9520899892189601800
2306968909724516352,9,153123505364566048
2306968909690961920,9,306535054589460484
2306968909674184704,9,297527857215702017
2306968909665796096,9,9520618683251064834
2306968909661601792,9,4686031146441507872
2306968909659504640,9,153123761997225992
2306968909658456064,9,9520891362152022020
2306968909657931776,10,1171226313841707010
2306968909657669632,9,9520895485322200096
2306968909657538560,9,586171640091509792
2306968909657473024,9,324545114951123208
2306968909657423872,9,306253575317790724
2306968909657415680,9,4900233053963584544
2306968909657411584,9,1153519657186525456
2306968909657409536,9,1153211915330142728
2306968909657408512,9,292804353249542404
2306968909657408000,9,594479686333006112
2306968909657407520,9,324575866916966404
2306968909657407504,9,297246373664002114
2306968909657407496,9,297527855068250132
2306968909657407492,9,297523517153347618
2306968909523189760,10,9516176416291947024
2306968909456080896,10,297523519330729988
2306968909422526464,10,4904706417522901520
2306968909405749248,10,4904706417522901520
2306968909397360640,10,4904706417522901632
2306968909393166336,10,4904706417522917392
2306968909391069184,10,4904706417522901520
2306968909390020608,10,4904706417522901520
2306968909389496320,9,4760306456069145616
2306968909389234176,10,1171507788817368065
2306968909389103104,10,4760309209151574018
2306968909389037568,10,4904706417522901520
2306968909388988416,10,4904706417522901520
2306968909388980224,10,293020399095530000
2306968909388976128,10,4904706417522901520
2306968909388974080,10,297523519330729992
2306968909388973056,10,293020399095530000
2306968909388972544,10,4760309209151574018
2306968909388972064,10,292804379436912770
2306968909388972048,10,292804379436912770
2306968909388972040,10,4904706417522901520
2306968909388972036,10,292804379436912770
2306968909321863168,9,10376865292877307908
2306968909288308736,10,586171657270854160
2306968909271531520,10,9516457865481814280
2306968909263142912,10,9809402956637306896
2306968909258948608,10,9516457865481830408
2306968909256851456,10,9516457891251625992
2306968909255802880,10,9516108246570766400
2306968909255278592,10,9520899891922223112
2306968909255016448,9,9516108246034161668
2306968909254885376,10,9516108246571024960
2306968909254819840,10,9516457865481814280
2306968909254770688,10,4904706417522901568
2306968909254762496,9,9800413348498507808
2306968909254758400,10,9511892959289680392
2306968909254756352,10,9511892959289680392
2306968909254755328,10,9511892959289680392
2306968909254754816,9,9516108246034161668
2306968909254754336,10,9520899892189593672
2306968909254754320,10,9520899892189593672
2306968909254754312,9,306247010192720929
2306968909254754308,9,9520900158477565960
2306968909221199872,9,4758088195252584452
2306968909204422656,10,297523519330713860
2306968909196034048,9,1189266996408254468
2306968909191839744,9,4904424942545928512
